Id,Boundary,Zone
1530,"POLYGON ((20.1978487198895 49.0576312583586, 20.1978964681941 49.057345129508, 20.197678779552 49.0573294398502, 20.197631030015 49.0576155686051, 20.1978487198895 49.0576312583586))",Unzoned
1533,"POLYGON ((20.1585953248525 49.0416293164124, 20.158542434485 49.0419150533256, 20.1588684173631 49.0419411313641, 20.1589213058944 49.0416553942927, 20.1585953248525 49.0416293164124))",Unzoned
1542,"POLYGON ((20.1751071005899 49.0594037962059, 20.1749502927904 49.0596725619494, 20.1753592677814 49.0597756104429, 20.1755160737135 49.0595068441383, 20.1751071005899 49.0594037962059))",ResidentialLow
1543,"POLYGON ((20.1808727945936 49.0702602929274, 20.1804916404101 49.0704022058634, 20.1805996366014 49.0705274203098, 20.1809807914441 49.0703855070237, 20.1808727945936 49.0702602929274))",Unzoned
1566,"POLYGON ((20.1458922183176 49.0629395755996, 20.1454883532596 49.0628281291603, 20.1452763538278 49.0631598691445, 20.1456802210803 49.0632713163661, 20.1458922183176 49.0629395755996))",Unzoned
1605,"POLYGON ((20.1769286472911 49.0432160351372, 20.1772838896562 49.0433843119037, 20.1773478841093 49.0433259272474, 20.1769926419393 49.0431576506773, 20.1769286472911 49.0432160351372))",Unzoned
1629,"POLYGON ((20.1421336791779 49.0664807435854, 20.1422732933931 49.0667535769321, 20.142584711858 49.0666847745117, 20.1424450961206 49.06641194153, 20.1421336791779 49.0664807435854))",Unzoned
1647,"POLYGON ((20.1640549184103 49.0471366125128, 20.1644246402377 49.0472908527403, 20.1644833020939 49.0472300954515, 20.1641135805307 49.0470758554118, 20.1640549184103 49.0471366125128))",Unzoned
1661,"POLYGON ((20.1222822176013 49.0261917908885, 20.122078954803 49.0264467148914, 20.1221758727748 49.0264801320058, 20.1223791352187 49.0262252078316, 20.1222822176013 49.0261917908885))",Unzoned
1681,"POLYGON ((20.1327474827581 49.0521268367684, 20.1327403978219 49.0524146430481, 20.1335066949066 49.0524227864603, 20.1335137754213 49.0521349801088, 20.1327474827581 49.0521268367684))",Unzoned
1696,"POLYGON ((20.1588340992076 49.0560582663563, 20.1585338041876 49.0558487354919, 20.1582946916915 49.0559967544733, 20.1585949865822 49.056206285954, 20.1588340992076 49.0560582663563))",Unzoned
1697,"POLYGON ((20.1724915076198 49.064052154328, 20.1723611379782 49.0637773542084, 20.1717338483449 49.0639058527462, 20.1718642148459 49.0641806535514, 20.1724915076198 49.064052154328))",ResidentialLow
1703,"POLYGON ((20.1301381556749 49.0647754320431, 20.1297720643268 49.0649335001284, 20.1298322045773 49.0649936393258, 20.1301982961815 49.0648355710527, 20.1301381556749 49.0647754320431))",Unzoned
1720,"POLYGON ((20.1835156203352 49.0703230107518, 20.1837407200408 49.0700760688871, 20.1832709142536 49.0698911975412, 20.1830458130774 49.0701381384895, 20.1835156203352 49.0703230107518))",Unzoned
1728,"POLYGON ((20.1567377592334 49.0401850828344, 20.156389298442 49.0403593618695, 20.1565218415625 49.0404739057084, 20.1568703027013 49.0402996262783, 20.1567377592334 49.0401850828344))",Unzoned
1729,"POLYGON ((20.1771960326155 49.062338876332, 20.1775110177164 49.062538902673, 20.177967604466 49.0622284210323, 20.1776526194639 49.0620283959275, 20.1771960326155 49.062338876332))",ResidentialLow
1733,"POLYGON ((20.1594413006465 49.0692937755314, 20.159209605064 49.0690494833084, 20.1590237013394 49.069125599897, 20.1592553963549 49.069369892487, 20.1594413006465 49.0692937755314))",Unzoned
1751,"POLYGON ((20.1350268617848 49.0563817426182, 20.1347815156507 49.0561433026088, 20.1343280105778 49.0563448574565, 20.1345733555094 49.0565832984151, 20.1350268617848 49.0563817426182))",Unzoned
1775,"POLYGON ((20.1270460973699 49.0709609404174, 20.1272127664865 49.0712271399854, 20.1276179337331 49.0711176356641, 20.1274512628025 49.070851436666, 20.1270460973699 49.0709609404174))",Unzoned
1791,"POLYGON ((20.1385648698984 49.0611759128916, 20.1387174157916 49.0614457353477, 20.1393333105259 49.06129536401, 20.1391807617373 49.0610255423448, 20.1385648698984 49.0611759128916))",Unzoned
1798,"POLYGON ((20.1664942698125 49.034929980771, 20.1669318484935 49.0349211097338, 20.1669217301789 49.0347053288966, 20.1664841533898 49.0347141999061, 20.1664942698125 49.034929980771))",Unzoned
1800,"POLYGON ((20.1499231304405 49.0536806019803, 20.1499467239078 49.0533931750913, 20.1494000845125 49.0533737914759, 20.1493764879149 49.0536612176877, 20.1499231304405 49.0536806019803))",Unzoned
1803,"POLYGON ((20.1932851424769 49.0719334474573, 20.1928712060577 49.072027749549, 20.1929070887551 49.0720957389237, 20.1933210256744 49.072001436707, 20.1932851424769 49.0719334474573))",Unzoned
1808,"POLYGON ((20.1606631738592 49.0425467460099, 20.1608769703288 49.042295547559, 20.1607814447052 49.0422604119093, 20.1605676479096 49.0425116101829, 20.1606631738592 49.0425467460099))",Unzoned
1817,"POLYGON ((20.1410733094979 49.0655719089859, 20.1412743278366 49.0658276556334, 20.1420527470025 49.0655634790777, 20.1418517256992 49.065307733758, 20.1410733094979 49.0655719089859))",Unzoned
1833,"POLYGON ((20.1575234166202 49.0403277683555, 20.1573791737706 49.0405995419699, 20.1578959205731 49.0407180793231, 20.1580401609662 49.0404463050547, 20.1575234166202 49.0403277683555))",Unzoned
1835,"POLYGON ((20.163923457224 49.0330740031997, 20.1640243666627 49.0327939086184, 20.1634918928917 49.0327109685348, 20.1633909806431 49.032991062639, 20.163923457224 49.0330740031997))",Unzoned
1859,"POLYGON ((20.1416336372993 49.0597963190612, 20.1418491551001 49.0595457313287, 20.1417538251492 49.0595103234663, 20.1415383070268 49.0597609110205, 20.1416336372993 49.0597963190612))",Unzoned
1861,"POLYGON ((20.1415351170526 49.0423818162479, 20.141230586526 49.0421749950717, 20.1411519386109 49.0422250456703, 20.1414564691116 49.0424318670523, 20.1415351170526 49.0423818162479))",Unzoned
1867,"POLYGON ((20.1977396017388 49.0571316898769, 20.1973059415503 49.057091344514, 20.1972598987198 49.0573050970292, 20.1976935607265 49.0573454425732, 20.1977396017388 49.0571316898769))",Unzoned
1893,"POLYGON ((20.1984101525539 49.0571010611888, 20.1988436802048 49.0571420197116, 20.198859259669 49.0570707907747, 20.1984257326233 49.0570298323131, 20.1984101525539 49.0571010611888))",Unzoned
1895,"POLYGON ((20.1692390510245 49.0306845046593, 20.168801492678 49.0306759685416, 20.1687787690369 49.031179476192, 20.1692163317932 49.0311880124191, 20.1692390510245 49.0306845046593))",Unzoned
1922,"POLYGON ((20.1329311905553 49.0624189973851, 20.1332275518458 49.0626309548827, 20.1334694609095 49.0624848923709, 20.1331730994431 49.0622729354539, 20.1329311905553 49.0624189973851))",Unzoned
1964,"POLYGON ((20.1619556597031 49.0435214206087, 20.1623139508047 49.0433559590953, 20.1621251753282 49.0431793089724, 20.1617668848843 49.0433447699083, 20.1619556597031 49.0435214206087))",Unzoned
1974,"POLYGON ((20.1337829715877 49.0630990142884, 20.1333691883579 49.063193456597, 20.1334410470071 49.0633294106194, 20.1338548312363 49.063234968061, 20.1337829715877 49.0630990142884))",Unzoned
1976,"POLYGON ((20.160304597404 49.042199892144, 20.1604508012842 49.0424712173664, 20.1606571641341 49.0424231587823, 20.1605109592654 49.0421518338138, 20.160304597404 49.042199892144))",Unzoned
1986,"POLYGON ((20.1893602800135 49.0705498678202, 20.1897120745645 49.0707214180398, 20.1901689996168 49.0703169258599, 20.1898172063145 49.0701453770279, 20.1893602800135 49.0705498678202))",Unzoned
2012,"POLYGON ((20.1606597830602 49.0396506131596, 20.1602954206805 49.0394910122344, 20.1599919682937 49.0397904448243, 20.1603563318655 49.0399500467061, 20.1606597830602 49.0396506131596))",Unzoned
2017,"POLYGON ((20.1641184384952 49.0376814550536, 20.1643762617518 49.0379140960445, 20.1646416459105 49.0377869635698, 20.1643838220583 49.0375543231636, 20.1641184384952 49.0376814550536))",Unzoned
2047,"POLYGON ((20.1958986811799 49.0630924703272, 20.1956039196719 49.0633053947402, 20.196251976418 49.0636927828151, 20.1965467374887 49.0634798567587, 20.1958986811799 49.0630924703272))",Unzoned
2056,"POLYGON ((20.1312913068369 49.0631354193011, 20.1309955453895 49.062923095739, 20.1305108752726 49.0632146190795, 20.1308066363526 49.0634269438711, 20.1312913068369 49.0631354193011))",Unzoned
2106,"POLYGON ((20.1910871176229 49.0608985610291, 20.1910268773826 49.0611836701316, 20.1917861297747 49.0612529455011, 20.191846365765 49.0609678359832, 20.1910871176229 49.0608985610291))",Unzoned
2125,"POLYGON ((20.1815461680334 49.0645147249337, 20.1815502318257 49.0642268934069, 20.1810026977875 49.0642235541985, 20.1809986308335 49.0645113856894, 20.1815461680334 49.0645147249337))",Unzoned
2126,"POLYGON ((20.1580021934509 49.0393142798182, 20.1582890834914 49.0390968392549, 20.1576276183281 49.0387196138521, 20.1573407292857 49.0389370527934, 20.1580021934509 49.0393142798182))",Unzoned
2133,"POLYGON ((20.1747619631128 49.0439683631051, 20.1744176253991 49.0437905547643, 20.1738766600964 49.0442432711585, 20.1742209989668 49.0444210811061, 20.1747619631128 49.0439683631051))",Unzoned
2142,"POLYGON ((20.1943204737735 49.023761235385, 20.1938827825645 49.023761235606, 20.1938827804381 49.0239051580509, 20.1943204729095 49.0239051578365, 20.1943204737735 49.023761235385))",Unzoned
2169,"POLYGON ((20.1349113817737 49.0632806192368, 20.1353490757575 49.0632692105254, 20.1353360541429 49.0630534983514, 20.134898362052 49.0630649070245, 20.1349113817737 49.0632806192368))",Unzoned
2171,"POLYGON ((20.1348268504929 49.0286782249508, 20.1351831053481 49.0288454757893, 20.1353102730105 49.0287283424847, 20.1349540185551 49.0285610920377, 20.1348268504929 49.0286782249508))",Unzoned
2200,"POLYGON ((20.1672961349502 49.0472335845331, 20.1677303801158 49.0471964913018, 20.1677021647014 49.0470537691712, 20.1672679207604 49.0470908623039, 20.1672961349502 49.0472335845331))",Unzoned
2203,"POLYGON ((20.1613865655955 49.0429190976245, 20.1617025203528 49.0427198161362, 20.1615509511109 49.0426159630216, 20.1612349964164 49.0428152440987, 20.1613865655955 49.0429190976245))",Unzoned
2213,"POLYGON ((20.1415530159196 49.0615296339852, 20.14111639206 49.0615066838357, 20.1410465388761 49.0620805363143, 20.1414831677242 49.0621034867539, 20.1415530159196 49.0615296339852))",Unzoned
2223,"POLYGON ((20.1371178057981 49.0647626240944, 20.1373156605693 49.0650194332241, 20.1377064838371 49.0648894230639, 20.1375086275505 49.0646326145901, 20.1371178057981 49.0647626240944))",Unzoned
2234,"POLYGON ((20.1765480929664 49.0408040724125, 20.1762061211865 49.0409838250049, 20.17634283397 49.0410962322434, 20.1766848060381 49.0409164792508, 20.1765480929664 49.0408040724125))",Unzoned
2246,"POLYGON ((20.1719462495762 49.0545491920337, 20.1716688691048 49.0547719469833, 20.1721772629661 49.0550454010173, 20.1724546418826 49.0548226448463, 20.1719462495762 49.0545491920337))",Unzoned
2303,"POLYGON ((20.1517929341193 49.0429314471553, 20.1518269872229 49.043218417385, 20.1523726575998 49.043190432278, 20.1523386013712 49.0429034621907, 20.1517929341193 49.0429314471553))",Unzoned
2321,"POLYGON ((20.1921919098855 49.0688059068849, 20.1919934076778 49.068549306873, 20.1912123388383 49.0688101549642, 20.1914108380298 49.0690667562922, 20.1921919098855 49.0688059068849))",Unzoned
2324,"POLYGON ((20.1392108082536 49.0431635636635, 20.139542486077 49.0429756474933, 20.1391851744327 49.0427030944002, 20.1388534971024 49.0428910095549, 20.1392108082536 49.0431635636635))",Unzoned
2351,"POLYGON ((20.1803886306712 49.057946296669, 20.1804512356984 49.0576614081388, 20.1799093722077 49.0576099781689, 20.1798467641554 49.0578948663915, 20.1803886306712 49.057946296669))",Unzoned
2367,"POLYGON ((20.1531784664521 49.0213839809737, 20.1536161214329 49.0213816751735, 20.1536143678184 49.021237757156, 20.1531767140998 49.0212400629567, 20.1531784664521 49.0213839809737))",Unzoned
2370,"POLYGON ((20.174907327955 49.0711420531288, 20.1751564543594 49.0713788294324, 20.1756069297412 49.0711742292152, 20.1753578021947 49.0709374538696, 20.174907327955 49.0711420531288))",Unzoned
2373,"POLYGON ((20.1850504145142 49.0589662200332, 20.1849851638984 49.0592508523341, 20.1850934427201 49.0592615728811, 20.1851586927332 49.0589769405162, 20.1850504145142 49.0589662200332))",Unzoned
2434,"POLYGON ((20.165761287516 49.0337100806991, 20.1660326021887 49.0334841801417, 20.165860819198 49.0333949844995, 20.1655895042427 49.0336208846548, 20.165761287516 49.0337100806991))",Unzoned
2436,"POLYGON ((20.1674548892785 49.0480780799134, 20.1678896180271 49.0480434756732, 20.1678238117227 49.0476862796377, 20.167389086049 49.0477208836489, 20.1674548892785 49.0480780799134))",Unzoned
2442,"POLYGON ((20.1409912708211 49.0474375325589, 20.1405855388131 49.0475458157428, 20.1406267215649 49.0476124897515, 20.1410324540298 49.0475042064266, 20.1409912708211 49.0474375325589))",Unzoned
2452,"POLYGON ((20.1366530965222 49.0304743917545, 20.1364584030949 49.0302165835103, 20.1363603893472 49.0302485912033, 20.1365550823887 49.0305063996093, 20.1366530965222 49.0304743917545))",Unzoned
2460,"POLYGON ((20.1323574623856 49.0272359292892, 20.132640541854 49.0270163798132, 20.1320562840361 49.0266906137017, 20.1317732038828 49.0269101617525, 20.1323574623856 49.0272359292892))",Unzoned
2462,"POLYGON ((20.172060199255 49.0612084000556, 20.1721001656211 49.0609217570745, 20.17122778736 49.060869226669, 20.1711878160262 49.0611558693237, 20.172060199255 49.0612084000556))",Unzoned
2464,"POLYGON ((20.1906590504675 49.0347660347049, 20.1907516672632 49.0344847037152, 20.190323791224 49.034423805738, 20.1902311721368 49.034705136375, 20.1906590504675 49.0347660347049))",Unzoned
2469,"POLYGON ((20.1316909323105 49.0683705036646, 20.1314505625619 49.0681298599402, 20.1307180669069 49.0684457279363, 20.1309584346014 49.0686863731617, 20.1316909323105 49.0683705036646))",Unzoned
2470,"POLYGON ((20.1786003743801 49.0633539510051, 20.1790148143347 49.0634471550054, 20.1790502733568 49.0633790708612, 20.1786358338992 49.0632858669725, 20.1786003743801 49.0633539510051))",Unzoned
2477,"POLYGON ((20.1694851155564 49.0684617548593, 20.1697468685622 49.0686925690667, 20.1700981544512 49.0685205831821, 20.1698364007016 49.0682897697606, 20.1694851155564 49.0684617548593))",Unzoned
2478,"POLYGON ((20.1762499668199 49.0405369036836, 20.1758740519929 49.0406844800825, 20.1760424118265 49.0408698302522, 20.1764183275661 49.0407222533144, 20.1762499668199 49.0405369036836))",Unzoned
2489,"POLYGON ((20.171606294282 49.035817578851, 20.1714564838294 49.0355471113341, 20.1708394359789 49.0356948549218, 20.1709892435095 49.0359653232171, 20.171606294282 49.035817578851))",Unzoned
2496,"POLYGON ((20.1896073440119 49.0245209990741, 20.1899546086109 49.0246962181713, 20.1901544338371 49.0245249366786, 20.1898071697136 49.0243497181802, 20.1896073440119 49.0245209990741))",Unzoned
2500,"POLYGON ((20.1766006650547 49.0696223506703, 20.1765227091463 49.0699056007101, 20.1768460380161 49.0699440148989, 20.1769239921519 49.069660764633, 20.1766006650547 49.0696223506703))",Unzoned
2525,"POLYGON ((20.1496112473535 49.0611092732405, 20.149850695497 49.0613503002484, 20.1505842480556 49.0610355937893, 20.1503447978375 49.0607945682791, 20.1496112473535 49.0611092732405))",Unzoned
2539,"POLYGON ((20.1654788471073 49.0717941866507, 20.1654104207127 49.0715098757505, 20.1653022360306 49.0715211154085, 20.1653706618216 49.071805426369, 20.1654788471073 49.0717941866507))",Unzoned
2540,"POLYGON ((20.1707460775718 49.064252398853, 20.1710626594647 49.0644513408893, 20.1713654127225 49.0642433111736, 20.1710488309205 49.0640443700298, 20.1707460775718 49.064252398853))",Unzoned
2541,"POLYGON ((20.1344037592505 49.0594602624016, 20.1340859223526 49.0592622075157, 20.1337092042722 49.0595232964837, 20.1340270413108 49.0597213523991, 20.1344037592505 49.0594602624016))",Unzoned
2567,"POLYGON ((20.1787941111083 49.0627462014583, 20.179059352631 49.0625171289889, 20.1788850554319 49.0624299799009, 20.1786198135818 49.0626590519714, 20.1787941111083 49.0627462014583))",Unzoned
2568,"POLYGON ((20.1947700640331 49.0347226446, 20.1945637090433 49.0344687806014, 20.1941776067835 49.0346044596042, 20.1943839603528 49.0348583242799, 20.1947700640331 49.0347226446))",Unzoned
2570,"POLYGON ((20.1415569631815 49.0639380549623, 20.1413391026237 49.0636883378634, 20.1408640734582 49.0638672862249, 20.1410819323946 49.0641170042038, 20.1415569631815 49.0639380549623))",Unzoned
2573,"POLYGON ((20.165112848491 49.062356118857, 20.1646981189228 49.0624487496407, 20.1648038399778 49.0626531483252, 20.1652185710606 49.0625605171387, 20.165112848491 49.062356118857))",Unzoned
2582,"POLYGON ((20.1582089692947 49.0694728899237, 20.1583723833101 49.0692058221735, 20.1582707650503 49.0691789792467, 20.1581073505819 49.0694460468517, 20.1582089692947 49.0694728899237))",Unzoned
2588,"POLYGON ((20.197115438343 49.0594337364722, 20.1971748924006 49.0591485558343, 20.1963069962591 49.0590704089448, 20.1962475373398 49.0593555891138, 20.197115438343 49.0594337364722))",Unzoned
2595,"POLYGON ((20.1577516181338 49.0562087608006, 20.1576213650112 49.0559339419974, 20.157412288451 49.0559767439682, 20.1575425405267 49.0562515629996, 20.1577516181338 49.0562087608006))",Unzoned
