Id, Road Name, Road Type, One Way, Lanes, Geometry
22818855,,tertiary,,,"LINESTRING (17.265941619873047 49.586143493652344, 17.265914916992188 49.586215972900391, 17.265834808349609 49.586273193359375, 17.265722274780273 49.5862922668457, 17.265609741210938 49.586273193359375, 17.265510559082031 49.586196899414062, 17.2654972076416 49.586151123046875, 17.265506744384766 49.586105346679688, 17.265584945678711 49.586032867431641, 17.26568603515625 49.586006164550781, 17.265769958496094 49.586009979248047, 17.265846252441406 49.586029052734375, 17.265914916992188 49.586078643798828, 17.265941619873047 49.586143493652344)"
23597153,,footway,,,"LINESTRING (17.277431488037109 49.592494964599609, 17.277795791625977 49.591724395751953)"
23597154,Stará Víska,residential,yes,,"LINESTRING (17.281766891479492 49.592414855957031, 17.280786514282227 49.592506408691406)"
23597156,,service,,,"LINESTRING (17.280914306640625 49.591876983642578, 17.280828475952148 49.591800689697266)"
23597157,,service,,,"LINESTRING (17.280828475952148 49.591800689697266, 17.280679702758789 49.591804504394531)"
23597158,,service,,,"LINESTRING (17.280679702758789 49.591804504394531, 17.280488967895508 49.591804504394531, 17.280406951904297 49.591793060302734, 17.2803897857666 49.591781616210938, 17.280387878417969 49.591758728027344, 17.280397415161133 49.591239929199219)"
23597159,Táborská,residential,,,"LINESTRING (17.280784606933594 49.593742370605469, 17.280778884887695 49.592849731445312, 17.280786514282227 49.592506408691406)"
23597161,,footway,,,"LINESTRING (17.277402877807617 49.591487884521484, 17.277853012084961 49.591579437255859, 17.2780704498291 49.591621398925781, 17.278556823730469 49.591712951660156, 17.278759002685547 49.591751098632812, 17.278959274291992 49.5917854309082, 17.279134750366211 49.591819763183594, 17.280078887939453 49.591995239257812)"
23597162,,service,,,"LINESTRING (17.280828475952148 49.591800689697266, 17.280824661254883 49.591777801513672, 17.280826568603516 49.591670989990234)"
23597163,,service,,,"LINESTRING (17.280679702758789 49.591804504394531, 17.280675888061523 49.591941833496094)"
23597164,,footway,,,"LINESTRING (17.280078887939453 49.591995239257812, 17.280214309692383 49.591995239257812, 17.280475616455078 49.591999053955078, 17.280799865722656 49.592002868652344)"
23597170,,footway,,,"LINESTRING (17.276021957397461 49.593193054199219, 17.275905609130859 49.593219757080078, 17.275238037109375 49.593402862548828, 17.274284362792969 49.593662261962891, 17.273138046264648 49.593990325927734, 17.2713565826416 49.594474792480469, 17.271183013916016 49.594520568847656)"
23597584,Vejdovského,tertiary,,,"LINESTRING (17.27052116394043 49.588115692138672, 17.270536422729492 49.587959289550781, 17.270610809326172 49.587154388427734, 17.27061653137207 49.587078094482422)"
23597586,Holická,tertiary,yes,,"LINESTRING (17.271406173706055 49.583610534667969, 17.271512985229492 49.583568572998047, 17.271692276000977 49.583499908447266)"
23597587,,tertiary,,,"LINESTRING (17.271366119384766 49.583602905273438, 17.271406173706055 49.583610534667969, 17.271455764770508 49.583625793457031, 17.27149772644043 49.583652496337891, 17.271524429321289 49.583686828613281, 17.271535873413086 49.583717346191406, 17.271533966064453 49.5837516784668, 17.271518707275391 49.583782196044922, 17.271493911743164 49.583808898925781, 17.271459579467773 49.583827972412109, 17.271421432495117 49.583843231201172, 17.271377563476562 49.583854675292969, 17.271331787109375 49.583854675292969, 17.271286010742188 49.5838508605957, 17.271255493164062 49.583843231201172, 17.271228790283203 49.583831787109375, 17.271203994750977 49.583816528320312, 17.271183013916016 49.58380126953125, 17.27116584777832 49.583782196044922, 17.271154403686523 49.583763122558594, 17.271148681640625 49.583740234375, 17.271148681640625 49.583721160888672, 17.271154403686523 49.583698272705078, 17.271163940429688 49.58367919921875, 17.271181106567383 49.583660125732422, 17.271219253540039 49.583633422851562, 17.271268844604492 49.583614349365234, 17.271324157714844 49.583602905273438, 17.271366119384766 49.583602905273438)"
23597588,Holická,tertiary,yes,,"LINESTRING (17.271286010742188 49.5838508605957, 17.270967483520508 49.5839729309082)"
23597590,,tertiary,,,"LINESTRING (17.267351150512695 49.586219787597656, 17.267452239990234 49.586246490478516, 17.267520904541016 49.586299896240234, 17.267543792724609 49.586353302001953, 17.267538070678711 49.586406707763672, 17.267496109008789 49.586460113525391, 17.267427444458008 49.586498260498047, 17.267309188842773 49.586517333984375, 17.267190933227539 49.586494445800781, 17.267108917236328 49.5864372253418, 17.26708984375 49.586330413818359, 17.267143249511719 49.586265563964844, 17.267238616943359 49.586227416992188, 17.267351150512695 49.586219787597656)"
23597591,,tertiary,yes,,"LINESTRING (17.267538070678711 49.586406707763672, 17.267663955688477 49.586524963378906)"
23597592,Tovární,tertiary,yes,,"LINESTRING (17.265941619873047 49.586143493652344, 17.266181945800781 49.586296081542969)"
23597593,Tovární,residential,,,"LINESTRING (17.27061653137207 49.587078094482422, 17.271116256713867 49.58697509765625, 17.271324157714844 49.586933135986328, 17.271583557128906 49.586879730224609, 17.271905899047852 49.586814880371094, 17.273323059082031 49.5865364074707, 17.273843765258789 49.5864372253418, 17.2742977142334 49.586357116699219, 17.27454948425293 49.5863037109375, 17.275104522705078 49.586177825927734, 17.275260925292969 49.586025238037109)"
23685531,,service,,,"LINESTRING (17.278131484985352 49.591503143310547, 17.278268814086914 49.5911979675293)"
23685538,,service,,,"LINESTRING (17.278268814086914 49.5911979675293, 17.278179168701172 49.5911865234375)"
23685540,,footway,,,"LINESTRING (17.277587890625 49.5925178527832, 17.277505874633789 49.592731475830078, 17.277364730834961 49.593002319335938)"
23697193,,service,,,"LINESTRING (17.277183532714844 49.589981079101562, 17.27720832824707 49.589900970458984, 17.277271270751953 49.589550018310547)"
23697194,,footway,,,"LINESTRING (17.277534484863281 49.590118408203125, 17.27752685546875 49.590072631835938, 17.277505874633789 49.590034484863281, 17.277429580688477 49.5899543762207, 17.277410507202148 49.589916229248047, 17.277410507202148 49.589889526367188, 17.277397155761719 49.5898323059082, 17.27740478515625 49.589752197265625, 17.277442932128906 49.589691162109375, 17.2775821685791 49.589595794677734)"
23698039,,pedestrian,,,"LINEARRING (17.276615142822266 49.5921630859375, 17.276607513427734 49.592178344726562, 17.276607513427734 49.592193603515625, 17.276750564575195 49.592609405517578, 17.27678108215332 49.5926628112793, 17.276790618896484 49.592689514160156, 17.276809692382812 49.592720031738281, 17.276821136474609 49.592735290527344, 17.276838302612305 49.592750549316406, 17.276857376098633 49.5927619934082, 17.276878356933594 49.5927734375, 17.276901245117188 49.592781066894531, 17.276920318603516 49.5927848815918, 17.276941299438477 49.592788696289062, 17.276968002319336 49.5927848815918, 17.276988983154297 49.5927848815918, 17.277015686035156 49.592777252197266, 17.277040481567383 49.592769622802734, 17.277053833007812 49.5927619934082, 17.277067184448242 49.592754364013672, 17.277084350585938 49.592739105224609, 17.277153015136719 49.592594146728516, 17.277244567871094 49.5923957824707, 17.277339935302734 49.592185974121094, 17.277381896972656 49.592094421386719, 17.277378082275391 49.592060089111328, 17.277374267578125 49.592048645019531, 17.277364730834961 49.592037200927734, 17.277353286743164 49.592021942138672, 17.2773380279541 49.592014312744141, 17.277322769165039 49.592006683349609, 17.277303695678711 49.591999053955078, 17.277284622192383 49.591991424560547, 17.277259826660156 49.591991424560547, 17.277233123779297 49.591987609863281, 17.277145385742188 49.591995239257812, 17.276994705200195 49.592010498046875, 17.276937484741211 49.592021942138672, 17.276760101318359 49.592060089111328, 17.276714324951172 49.592075347900391, 17.276683807373047 49.592090606689453, 17.276641845703125 49.592128753662109, 17.276615142822266 49.5921630859375)"
23698805,Jeremenkova,footway,,,"LINESTRING (17.276922225952148 49.590995788574219, 17.2769775390625 49.590801239013672, 17.277124404907227 49.590793609619141, 17.277297973632812 49.590404510498047, 17.277429580688477 49.590274810791016)"
23714741,,service,,,"LINESTRING (17.276559829711914 49.589920043945312, 17.276479721069336 49.590267181396484, 17.276828765869141 49.590297698974609)"
23714742,,service,yes,,"LINESTRING (17.2780704498291 49.590713500976562, 17.278072357177734 49.590827941894531, 17.278005599975586 49.590980529785156, 17.277847290039062 49.591243743896484)"
23714743,,service,,,"LINESTRING (17.276985168457031 49.591331481933594, 17.277708053588867 49.591468811035156, 17.277763366699219 49.591358184814453)"
23714745,,footway,,,"LINESTRING (17.278179168701172 49.5911865234375, 17.278038024902344 49.591484069824219)"
23714746,,service,,,"LINESTRING (17.278179168701172 49.5911865234375, 17.278129577636719 49.591178894042969, 17.278100967407227 49.5911750793457, 17.277976989746094 49.591156005859375)"
24270151,,service,,,"LINESTRING (17.264743804931641 49.586246490478516, 17.264673233032227 49.586116790771484, 17.264625549316406 49.586074829101562)"
24270153,,residential,yes,,"LINESTRING (17.265506744384766 49.586105346679688, 17.265335083007812 49.5859260559082)"
24270154,,cycleway,,,"LINESTRING (17.265485763549805 49.586368560791016, 17.265392303466797 49.586395263671875, 17.264947891235352 49.586650848388672, 17.2646427154541 49.586860656738281, 17.264577865600586 49.586906433105469)"
24270155,,footway,,,"LINESTRING (17.264373779296875 49.586124420166016, 17.264381408691406 49.5861701965332, 17.264547348022461 49.586475372314453, 17.264585494995117 49.586555480957031, 17.264579772949219 49.586627960205078, 17.264537811279297 49.586711883544922)"
24270156,,footway,,,"LINESTRING (17.263952255249023 49.587104797363281, 17.263925552368164 49.587085723876953, 17.263940811157227 49.586700439453125, 17.263931274414062 49.586582183837891)"
24270157,,residential,,,"LINESTRING (17.263698577880859 49.586990356445312, 17.263916015625 49.586647033691406, 17.263931274414062 49.586582183837891, 17.26392936706543 49.586509704589844, 17.263912200927734 49.586456298828125, 17.263853073120117 49.586402893066406, 17.2636661529541 49.586334228515625, 17.263620376586914 49.5862922668457, 17.263616561889648 49.586166381835938)"
24270221,,residential,,,"LINESTRING (17.264625549316406 49.586074829101562, 17.264373779296875 49.586124420166016, 17.264303207397461 49.586135864257812, 17.264249801635742 49.586135864257812)"
24359623,Dr. Milady Horákové,residential,,,"LINESTRING (17.278837203979492 49.595993041992188, 17.278800964355469 49.596038818359375, 17.278636932373047 49.596065521240234, 17.277673721313477 49.596019744873047, 17.277425765991211 49.596012115478516)"
24359624,,footway,,,"LINESTRING (17.277681350708008 49.595932006835938, 17.278350830078125 49.595977783203125, 17.278652191162109 49.596004486083984, 17.278800964355469 49.596038818359375, 17.278886795043945 49.596157073974609, 17.27900505065918 49.596229553222656, 17.278966903686523 49.596256256103516)"
24359675,,steps,,,"LINESTRING (17.277673721313477 49.596019744873047, 17.277681350708008 49.595932006835938)"
24359676,,footway,,,"LINESTRING (17.277681350708008 49.595932006835938, 17.2773494720459 49.595916748046875, 17.27708625793457 49.595890045166016)"
24943794,U Ambulatoria,residential,,,"LINESTRING (17.279884338378906 49.595752716064453, 17.279869079589844 49.595748901367188, 17.279565811157227 49.595668792724609)"
24943795,,cycleway,,,"LINESTRING (17.27598762512207 49.595424652099609, 17.276088714599609 49.595443725585938)"
24943796,,service,,,"LINESTRING (17.278423309326172 49.595405578613281, 17.27813720703125 49.5953369140625, 17.277631759643555 49.595302581787109)"
24943798,,service,,,"LINESTRING (17.278903961181641 49.593879699707031, 17.279096603393555 49.593536376953125, 17.27924919128418 49.593345642089844, 17.279489517211914 49.593311309814453, 17.279745101928711 49.593204498291016, 17.279891967773438 49.593086242675781, 17.279991149902344 49.592933654785156, 17.280040740966797 49.5928840637207, 17.280189514160156 49.592830657958984, 17.280239105224609 49.592735290527344, 17.280363082885742 49.592449188232422, 17.280447006225586 49.592365264892578, 17.280450820922852 49.592258453369141, 17.280475616455078 49.592025756835938, 17.280475616455078 49.591999053955078)"
24943799,,service,,,"LINESTRING (17.280189514160156 49.592830657958984, 17.280328750610352 49.59283447265625, 17.280391693115234 49.59283447265625, 17.28044319152832 49.592830657958984, 17.280496597290039 49.592811584472656, 17.28053092956543 49.5927734375, 17.280574798583984 49.592685699462891, 17.280641555786133 49.592521667480469)"
24943800,,service,,,"LINESTRING (17.27924919128418 49.593345642089844, 17.279539108276367 49.592842102050781)"
24943807,Rejskova,residential,,,"LINESTRING (17.283664703369141 49.593696594238281, 17.28364372253418 49.593692779541016, 17.283428192138672 49.593635559082031, 17.283187866210938 49.593647003173828, 17.282958984375 49.593700408935547, 17.282693862915039 49.593704223632812, 17.281965255737305 49.593685150146484, 17.281513214111328 49.593669891357422, 17.280784606933594 49.593742370605469, 17.280378341674805 49.593772888183594, 17.279201507568359 49.5938606262207)"
24964289,,service,yes,,"LINESTRING (17.270071029663086 49.584571838378906, 17.269765853881836 49.5843505859375, 17.269565582275391 49.584320068359375, 17.269218444824219 49.584541320800781, 17.268911361694336 49.584754943847656, 17.268739700317383 49.584873199462891)"
26370555,,service,,,"LINESTRING (17.270326614379883 49.582786560058594, 17.27092170715332 49.582412719726562)"
26370556,,service,,,"LINESTRING (17.270776748657227 49.582317352294922, 17.270191192626953 49.582687377929688)"
26370559,,unclassified,,,"LINESTRING (17.270408630371094 49.582084655761719, 17.269855499267578 49.582447052001953)"
26370560,,footway,,,"LINESTRING (17.264381408691406 49.5861701965332, 17.264673233032227 49.586116790771484)"
27090034,,footway,,,"LINESTRING (17.262107849121094 49.591476440429688, 17.262149810791016 49.591522216796875, 17.263660430908203 49.593219757080078, 17.263734817504883 49.593303680419922, 17.263986587524414 49.593585968017578, 17.264240264892578 49.593856811523438, 17.264495849609375 49.594142913818359, 17.2646427154541 49.594322204589844, 17.264701843261719 49.594387054443359, 17.264562606811523 49.594436645507812, 17.264438629150391 49.594482421875, 17.264406204223633 49.594482421875)"
