Id, Road Name, Road Type, One Way, Lanes, Geometry
92318064,Horská,residential,,,"LINESTRING (20.170286178588867 49.058990478515625, 20.170736312866211 49.059032440185547, 20.172286987304688 49.059177398681641, 20.174161911010742 49.059349060058594, 20.174951553344727 49.059417724609375)"
92318066,,residential,,,"LINESTRING (20.140134811401367 49.052715301513672, 20.140724182128906 49.0525016784668, 20.141019821166992 49.052330017089844, 20.141202926635742 49.052097320556641)"
92318070,Terasová,residential,,,"LINESTRING (20.170286178588867 49.058990478515625, 20.170385360717773 49.059089660644531, 20.171457290649414 49.059787750244141, 20.171527862548828 49.059833526611328, 20.1724853515625 49.060466766357422, 20.172765731811523 49.060886383056641)"
92318072,Tatranská,residential,,,"LINESTRING (20.17603874206543 49.061595916748047, 20.176614761352539 49.061126708984375, 20.177276611328125 49.060508728027344, 20.177524566650391 49.060214996337891, 20.17784309387207 49.059772491455078)"
92318073,Poľná,residential,,,"LINESTRING (20.146276473999023 49.049732208251953, 20.1455020904541 49.0498161315918, 20.143810272216797 49.049736022949219, 20.143642425537109 49.049850463867188)"
92318076,,residential,,,"LINESTRING (20.136116027832031 49.054225921630859, 20.13616943359375 49.054233551025391)"
92318077,Rybničná,residential,,,"LINESTRING (20.176883697509766 49.062240600585938, 20.177360534667969 49.061916351318359, 20.178865432739258 49.060726165771484, 20.179534912109375 49.060005187988281)"
92318083,,service,,,"LINESTRING (20.134546279907227 49.063224792480469, 20.134780883789062 49.06317138671875, 20.134933471679688 49.063117980957031, 20.135034561157227 49.063026428222656, 20.135196685791016 49.0627326965332)"
92318085,Horská,residential,,,"LINESTRING (20.170286178588867 49.058990478515625, 20.169107437133789 49.058856964111328)"
92318089,,residential,,,"LINESTRING (20.173425674438477 49.0640869140625, 20.17201042175293 49.064376831054688)"
92318091,Priečna,residential,,,"LINESTRING (20.174562454223633 49.060459136962891, 20.175319671630859 49.061058044433594, 20.17603874206543 49.061595916748047, 20.176883697509766 49.062240600585938, 20.177486419677734 49.062656402587891)"
92318101,,service,,,"LINESTRING (20.1333065032959 49.062961578369141, 20.133384704589844 49.0632209777832, 20.133356094360352 49.06329345703125, 20.133193969726562 49.0634765625)"
92318109,,service,,,"LINESTRING (20.173412322998047 49.063362121582031, 20.173255920410156 49.063411712646484, 20.173000335693359 49.063495635986328, 20.172897338867188 49.063526153564453, 20.1706600189209 49.063999176025391, 20.17034912109375 49.064212799072266)"
92318115,,residential,,,"LINESTRING (20.145549774169922 49.053543090820312, 20.145416259765625 49.053730010986328, 20.145404815673828 49.053810119628906)"
92318124,Lesná,residential,,,"LINESTRING (20.142332077026367 49.048843383789062, 20.142776489257812 49.049137115478516, 20.143184661865234 49.0494499206543, 20.143642425537109 49.049850463867188)"
92318133,,track,,,"LINESTRING (20.167940139770508 49.061790466308594, 20.168107986450195 49.061714172363281, 20.168676376342773 49.061595916748047, 20.169219970703125 49.061565399169922, 20.170082092285156 49.061614990234375, 20.170843124389648 49.061576843261719, 20.171106338500977 49.061527252197266, 20.171157836914062 49.061370849609375)"
92318143,,residential,,,"LINESTRING (20.145034790039062 49.050876617431641, 20.145061492919922 49.050731658935547)"
92318149,Hasičská,residential,,,"LINESTRING (20.142463684082031 49.050823211669922, 20.14246940612793 49.0508918762207)"
92318160,Horská,residential,,,"LINESTRING (20.168737411499023 49.060409545898438, 20.168146133422852 49.060096740722656, 20.167943954467773 49.059917449951172, 20.167814254760742 49.059619903564453, 20.167905807495117 49.059299468994141, 20.168170928955078 49.059074401855469, 20.16844367980957 49.058933258056641, 20.168792724609375 49.058856964111328, 20.169107437133789 49.058856964111328)"
92318166,,residential,,,"LINESTRING (20.142242431640625 49.051033020019531, 20.142478942871094 49.0510139465332)"
92318171,,residential,,,"LINESTRING (20.136951446533203 49.050876617431641, 20.136667251586914 49.052001953125, 20.136524200439453 49.052570343017578, 20.136350631713867 49.053340911865234, 20.136074066162109 49.054222106933594, 20.136116027832031 49.054225921630859)"
92318172,,residential,,,"LINESTRING (20.1450138092041 49.050983428955078, 20.145034790039062 49.050876617431641)"
92318179,,service,,,"LINESTRING (20.133846282958984 49.063301086425781, 20.134084701538086 49.063228607177734, 20.134380340576172 49.063152313232422)"
92318181,Hájová,residential,,,"LINESTRING (20.168926239013672 49.05975341796875, 20.168962478637695 49.059574127197266, 20.169107437133789 49.058856964111328)"
92318182,Školská,residential,,,"LINESTRING (20.143848419189453 49.051010131835938, 20.145008087158203 49.0510139465332, 20.145160675048828 49.0510139465332, 20.145685195922852 49.051116943359375, 20.146438598632812 49.051509857177734)"
92318192,,service,,,"LINESTRING (20.134593963623047 49.063468933105469, 20.134580612182617 49.063247680664062)"
92318194,,service,,,"LINESTRING (20.134054183959961 49.063621520996094, 20.134429931640625 49.063613891601562, 20.134439468383789 49.063743591308594, 20.134073257446289 49.063751220703125)"
92318198,,residential,,,"LINESTRING (20.145008087158203 49.0510139465332, 20.1450138092041 49.050983428955078)"
92318205,Hasičská,residential,,,"LINESTRING (20.14604377746582 49.051105499267578, 20.145330429077148 49.050762176513672, 20.145061492919922 49.050731658935547, 20.143877029418945 49.050594329833984, 20.143819808959961 49.050586700439453)"
92318207,Skalná,residential,,,"LINESTRING (20.168737411499023 49.060409545898438, 20.169506072998047 49.060214996337891, 20.169912338256836 49.0601921081543, 20.170328140258789 49.060253143310547, 20.172765731811523 49.060886383056641, 20.173381805419922 49.061050415039062, 20.173654556274414 49.061126708984375)"
92318210,Rakovec,residential,,,"LINESTRING (20.14952278137207 49.053882598876953, 20.150060653686523 49.053901672363281, 20.150453567504883 49.053932189941406)"
92318214,,service,,,"LINESTRING (20.131500244140625 49.066318511962891, 20.1317195892334 49.066184997558594, 20.132648468017578 49.06561279296875, 20.132715225219727 49.065536499023438, 20.132881164550781 49.065338134765625, 20.133056640625 49.065204620361328, 20.13409423828125 49.065048217773438, 20.134300231933594 49.065006256103516, 20.134389877319336 49.064960479736328, 20.134407043457031 49.06488037109375, 20.134355545043945 49.064311981201172, 20.134294509887695 49.064212799072266, 20.134117126464844 49.064048767089844, 20.134073257446289 49.063751220703125, 20.134054183959961 49.063621520996094, 20.134016036987305 49.063362121582031, 20.133846282958984 49.063301086425781)"
92318216,Lesná,residential,,,"LINESTRING (20.1436767578125 49.052143096923828, 20.142988204956055 49.052200317382812)"
92318223,Hasičská,residential,,,"LINESTRING (20.14246940612793 49.0508918762207, 20.142475128173828 49.050987243652344)"
92318225,,residential,,,"LINESTRING (20.140134811401367 49.052715301513672, 20.139713287353516 49.052959442138672, 20.139457702636719 49.053062438964844, 20.138116836547852 49.053493499755859, 20.137842178344727 49.053554534912109)"
92318231,Letná,residential,,,"LINESTRING (20.140134811401367 49.052715301513672, 20.139528274536133 49.052692413330078, 20.136524200439453 49.052570343017578)"
92318232,,track,,,"LINESTRING (20.118671417236328 49.059253692626953, 20.119047164916992 49.058914184570312, 20.119430541992188 49.058708190917969, 20.11979866027832 49.058563232421875, 20.119998931884766 49.058456420898438, 20.12010383605957 49.058330535888672, 20.12019157409668 49.058101654052734, 20.120203018188477 49.058071136474609, 20.120285034179688 49.057991027832031, 20.12043571472168 49.057975769042969, 20.124101638793945 49.058902740478516, 20.127275466918945 49.057655334472656, 20.129249572753906 49.057472229003906, 20.130945205688477 49.057147979736328, 20.132896423339844 49.056560516357422, 20.13401985168457 49.055995941162109, 20.13572883605957 49.054618835449219, 20.136074066162109 49.054222106933594)"
92318234,Lesná,residential,,,"LINESTRING (20.143850326538086 49.05096435546875, 20.143848419189453 49.051010131835938)"
92318236,,service,,,"LINESTRING (20.1333065032959 49.062961578369141, 20.133369445800781 49.062828063964844, 20.133453369140625 49.062774658203125, 20.133876800537109 49.062637329101562, 20.134000778198242 49.062606811523438)"
92318239,,tertiary,,,"LINESTRING (20.1419620513916 49.059734344482422, 20.141952514648438 49.059520721435547, 20.142229080200195 49.056194305419922, 20.142602920532227 49.052890777587891)"
92318242,,service,,,"LINESTRING (20.132829666137695 49.063564300537109, 20.132568359375 49.063472747802734, 20.132144927978516 49.06353759765625, 20.131763458251953 49.063636779785156, 20.131494522094727 49.063701629638672, 20.131275177001953 49.063823699951172)"
92318243,Železničná,residential,,,"LINESTRING (20.175020217895508 49.059150695800781, 20.175504684448242 49.059272766113281, 20.176406860351562 49.059505462646484, 20.17784309387207 49.059772491455078, 20.178730010986328 49.059913635253906, 20.179534912109375 49.060005187988281, 20.181467056274414 49.060054779052734, 20.181821823120117 49.060062408447266)"
92318246,,service,,,"LINESTRING (20.134016036987305 49.063362121582031, 20.134084701538086 49.063228607177734)"
92318247,,service,,,"LINESTRING (20.134407043457031 49.06488037109375, 20.134809494018555 49.064865112304688)"
92318248,Mlynská,residential,,,"LINESTRING (20.174404144287109 49.061725616455078, 20.174842834472656 49.061435699462891, 20.175319671630859 49.061058044433594, 20.175556182861328 49.060760498046875, 20.176406860351562 49.059505462646484)"
92318251,,track,,,"LINESTRING (20.138339996337891 49.045143127441406, 20.138542175292969 49.045265197753906, 20.138864517211914 49.045394897460938, 20.139255523681641 49.045528411865234, 20.139610290527344 49.045688629150391, 20.139802932739258 49.045864105224609, 20.139835357666016 49.045932769775391, 20.139860153198242 49.045948028564453, 20.139904022216797 49.045997619628906, 20.139999389648438 49.046089172363281, 20.140096664428711 49.046176910400391, 20.140195846557617 49.046249389648438, 20.1403865814209 49.046413421630859, 20.140449523925781 49.046466827392578, 20.140522003173828 49.0465202331543, 20.140560150146484 49.046531677246094, 20.140625 49.046577453613281, 20.140972137451172 49.046859741210938, 20.14111328125 49.047035217285156, 20.141151428222656 49.047122955322266, 20.141191482543945 49.047187805175781, 20.141286849975586 49.047325134277344, 20.141399383544922 49.047462463378906, 20.141462326049805 49.047550201416016, 20.141496658325195 49.047634124755859, 20.141567230224609 49.047786712646484, 20.141609191894531 49.047843933105469, 20.141668319702148 49.047878265380859, 20.141702651977539 49.047969818115234, 20.14179801940918 49.048088073730469, 20.141874313354492 49.048202514648438, 20.142200469970703 49.048728942871094, 20.142332077026367 49.048843383789062)"
92318256,,service,,,"LINESTRING (20.134546279907227 49.063224792480469, 20.134380340576172 49.063152313232422)"
92318258,Pod hájom,residential,,,"LINESTRING (20.136350631713867 49.053340911865234, 20.137500762939453 49.053394317626953, 20.137697219848633 49.053447723388672, 20.137777328491211 49.053508758544922, 20.137842178344727 49.053554534912109)"
92318260,,service,,,"LINESTRING (20.13487434387207 49.064159393310547, 20.13494873046875 49.064109802246094, 20.134941101074219 49.064037322998047, 20.134834289550781 49.063995361328125, 20.134819030761719 49.063457489013672, 20.13477897644043 49.063385009765625, 20.134580612182617 49.063247680664062, 20.134546279907227 49.063224792480469)"
92318262,,residential,,,"LINESTRING (20.13616943359375 49.054233551025391, 20.136205673217773 49.054237365722656, 20.136379241943359 49.054039001464844, 20.136524200439453 49.053913116455078, 20.136859893798828 49.053775787353516, 20.137842178344727 49.053554534912109)"
92318273,Lesná,residential,,,"LINESTRING (20.14149284362793 49.049217224121094, 20.143207550048828 49.049812316894531, 20.143545150756836 49.049842834472656, 20.143642425537109 49.049850463867188)"
92318274,,tertiary,,,"LINESTRING (20.142646789550781 49.052440643310547, 20.142421722412109 49.052230834960938, 20.142345428466797 49.052162170410156)"
92318278,,service,,,"LINESTRING (20.132829666137695 49.063564300537109, 20.133193969726562 49.0634765625, 20.133846282958984 49.063301086425781)"
92318289,,service,,,"LINESTRING (20.132648468017578 49.06561279296875, 20.1325626373291 49.065589904785156, 20.13243293762207 49.06561279296875, 20.1323299407959 49.065673828125, 20.132255554199219 49.0656852722168, 20.132123947143555 49.0656852722168, 20.131921768188477 49.0656623840332, 20.131616592407227 49.065738677978516, 20.131206512451172 49.066024780273438)"
92318296,,tertiary,yes,1,"LINESTRING (20.158683776855469 49.056346893310547, 20.159019470214844 49.056240081787109, 20.159259796142578 49.05609130859375, 20.159368515014648 49.055881500244141)"
92318298,Rakovec,residential,,,"LINESTRING (20.150060653686523 49.053901672363281, 20.150190353393555 49.0530891418457, 20.150196075439453 49.053043365478516)"
92318301,,service,,,"LINESTRING (20.132829666137695 49.063564300537109, 20.133384704589844 49.0632209777832, 20.133722305297852 49.062915802001953, 20.13398551940918 49.062824249267578, 20.134056091308594 49.062957763671875, 20.134380340576172 49.063152313232422)"
92318302,,service,,,"LINESTRING (20.131635665893555 49.065361022949219, 20.131254196166992 49.065322875976562, 20.130867004394531 49.065208435058594)"
92318306,,track,,,"LINESTRING (20.1317195892334 49.066184997558594, 20.131647109985352 49.065990447998047)"
92318308,,track,,,"LINESTRING (20.1314697265625 49.061134338378906, 20.131631851196289 49.060638427734375, 20.131803512573242 49.060539245605469, 20.132209777832031 49.0604248046875, 20.1329402923584 49.060340881347656, 20.133754730224609 49.060104370117188, 20.134378433227539 49.059791564941406, 20.134763717651367 49.059524536132812, 20.1348934173584 49.059356689453125, 20.134870529174805 49.059005737304688, 20.134719848632812 49.058895111083984, 20.134111404418945 49.058719635009766, 20.133935928344727 49.057518005371094, 20.134485244750977 49.057094573974609, 20.1348934173584 49.05670166015625, 20.135751724243164 49.056320190429688, 20.136051177978516 49.05596923828125, 20.136415481567383 49.055137634277344, 20.136436462402344 49.054912567138672, 20.136178970336914 49.054534912109375, 20.136205673217773 49.054237365722656)"
