Id, Rail Type, Bridge, Geometry
67885061,rail,,"LINESTRING (17.250392913818359 49.533695220947266, 17.250438690185547 49.5343132019043, 17.250553131103516 49.535938262939453, 17.250633239746094 49.537075042724609, 17.25065803527832 49.5374870300293, 17.250659942626953 49.537666320800781, 17.250654220581055 49.537868499755859, 17.250642776489258 49.5380744934082, 17.250619888305664 49.538284301757812, 17.250579833984375 49.538543701171875, 17.250547409057617 49.538753509521484, 17.25048828125 49.538997650146484, 17.250436782836914 49.539199829101562, 17.250364303588867 49.539413452148438)"
67885084,rail,yes,"LINESTRING (17.250364303588867 49.539413452148438, 17.25030517578125 49.539585113525391)"
67885096,rail,yes,"LINESTRING (17.250377655029297 49.533496856689453, 17.250392913818359 49.533695220947266)"
71189084,rail,yes,"LINESTRING (17.280691146850586 49.635669708251953, 17.280683517456055 49.6356201171875)"
71284516,rail,,"LINESTRING (17.102336883544922 49.623626708984375, 17.102743148803711 49.623996734619141, 17.103160858154297 49.6243782043457, 17.103710174560547 49.624874114990234, 17.103931427001953 49.625053405761719, 17.104137420654297 49.625190734863281, 17.104339599609375 49.625312805175781, 17.104602813720703 49.625453948974609, 17.104860305786133 49.625560760498047, 17.10515022277832 49.625667572021484, 17.105424880981445 49.625751495361328, 17.105722427368164 49.625820159912109, 17.105983734130859 49.625869750976562, 17.1063175201416 49.625919342041016, 17.1066951751709 49.6259651184082, 17.108736038208008 49.626186370849609, 17.110488891601562 49.626380920410156, 17.112049102783203 49.626552581787109, 17.11328125 49.626686096191406, 17.113595962524414 49.626728057861328, 17.113845825195312 49.62677001953125, 17.114120483398438 49.626834869384766, 17.114337921142578 49.626895904541016, 17.114551544189453 49.626972198486328, 17.114744186401367 49.627059936523438, 17.114948272705078 49.627166748046875, 17.115144729614258 49.627292633056641, 17.1153564453125 49.627464294433594, 17.115541458129883 49.627632141113281, 17.116289138793945 49.628353118896484, 17.116607666015625 49.628658294677734, 17.116764068603516 49.628799438476562, 17.116907119750977 49.6289176940918, 17.117074966430664 49.629043579101562, 17.117231369018555 49.629146575927734, 17.117450714111328 49.629268646240234, 17.117910385131836 49.6295051574707, 17.118341445922852 49.629730224609375, 17.1197566986084 49.630458831787109, 17.120847702026367 49.631023406982422, 17.121126174926758 49.631183624267578, 17.121337890625 49.631313323974609, 17.121543884277344 49.631454467773438, 17.121747970581055 49.631607055664062, 17.121902465820312 49.631729125976562, 17.122228622436523 49.632011413574219, 17.1229305267334 49.63262939453125, 17.123176574707031 49.632835388183594, 17.1234073638916 49.633003234863281, 17.123563766479492 49.633102416992188, 17.123750686645508 49.633209228515625, 17.123931884765625 49.633304595947266, 17.124141693115234 49.633407592773438, 17.125555038452148 49.634052276611328, 17.12700080871582 49.634712219238281, 17.129085540771484 49.635669708251953, 17.130960464477539 49.636528015136719, 17.1324520111084 49.637210845947266, 17.133914947509766 49.63787841796875, 17.1357479095459 49.638717651367188, 17.136877059936523 49.639232635498047, 17.137653350830078 49.63958740234375, 17.138023376464844 49.639755249023438)"
71285189,rail,,"LINESTRING (17.135797500610352 49.555015563964844, 17.13661003112793 49.555347442626953, 17.137474060058594 49.555706024169922, 17.137687683105469 49.5557975769043, 17.138212203979492 49.555999755859375, 17.138851165771484 49.556247711181641)"
71285192,disused,,"LINESTRING (17.143320083618164 49.552555084228516, 17.143409729003906 49.552459716796875, 17.143455505371094 49.552413940429688, 17.14354133605957 49.552322387695312, 17.143762588500977 49.552085876464844, 17.144020080566406 49.55181884765625, 17.144550323486328 49.551334381103516, 17.145072937011719 49.550849914550781, 17.145383834838867 49.550601959228516, 17.145719528198242 49.550361633300781, 17.146087646484375 49.550140380859375, 17.146450042724609 49.549945831298828, 17.146875381469727 49.549728393554688, 17.147298812866211 49.549533843994141, 17.147867202758789 49.549278259277344)"
71285193,rail,,"LINESTRING (17.134576797485352 49.554512023925781, 17.134870529174805 49.554595947265625, 17.135190963745117 49.554664611816406, 17.135448455810547 49.554695129394531, 17.135717391967773 49.554710388183594, 17.13580322265625 49.554706573486328, 17.135923385620117 49.554706573486328, 17.136167526245117 49.5546875, 17.136396408081055 49.554649353027344, 17.136669158935547 49.554588317871094, 17.137008666992188 49.554485321044922, 17.137199401855469 49.554420471191406, 17.137453079223633 49.554328918457031, 17.137523651123047 49.554298400878906, 17.137729644775391 49.554195404052734, 17.137908935546875 49.554073333740234, 17.138057708740234 49.553955078125, 17.138204574584961 49.553810119628906, 17.138811111450195 49.553138732910156, 17.139106750488281 49.552810668945312, 17.140525817871094 49.551239013671875, 17.140789031982422 49.550949096679688, 17.141284942626953 49.550399780273438)"
75732699,rail,,"LINESTRING (17.282896041870117 49.583244323730469, 17.283069610595703 49.5828971862793, 17.283172607421875 49.582740783691406, 17.283969879150391 49.581584930419922, 17.284097671508789 49.5814094543457, 17.284229278564453 49.581264495849609, 17.284370422363281 49.581127166748047, 17.284513473510742 49.580997467041016, 17.2846622467041 49.580890655517578, 17.284862518310547 49.580757141113281, 17.285066604614258 49.580642700195312, 17.285331726074219 49.580513000488281, 17.2855224609375 49.580436706542969, 17.2857723236084 49.580345153808594, 17.285993576049805 49.580280303955078, 17.286235809326172 49.580219268798828, 17.286645889282227 49.580146789550781, 17.286846160888672 49.580123901367188, 17.287143707275391 49.580101013183594)"
75732700,rail,,"LINESTRING (17.282785415649414 49.583404541015625, 17.283042907714844 49.583133697509766, 17.283475875854492 49.582515716552734, 17.284088134765625 49.581630706787109, 17.284217834472656 49.581455230712891, 17.284341812133789 49.5813102722168, 17.284469604492188 49.581192016601562, 17.284622192382812 49.581062316894531, 17.284744262695312 49.580970764160156, 17.284942626953125 49.580833435058594, 17.28514289855957 49.580718994140625, 17.285396575927734 49.580596923828125, 17.285593032836914 49.580513000488281, 17.285850524902344 49.580421447753906, 17.286069869995117 49.580356597900391, 17.286333084106445 49.580295562744141, 17.28687858581543 49.580196380615234, 17.287107467651367 49.580142974853516, 17.287460327148438 49.580043792724609)"
75732703,rail,,"LINESTRING (17.283042907714844 49.583133697509766, 17.283348083496094 49.582809448242188, 17.283580780029297 49.582572937011719, 17.283880233764648 49.582160949707031, 17.284223556518555 49.5816650390625, 17.284343719482422 49.581504821777344, 17.284481048583984 49.581356048583984, 17.284578323364258 49.581253051757812, 17.284721374511719 49.581130981445312, 17.284847259521484 49.581027984619141, 17.285024642944336 49.580913543701172, 17.285232543945312 49.580795288085938, 17.285472869873047 49.5806770324707, 17.285682678222656 49.580589294433594, 17.285913467407227 49.58050537109375, 17.286111831665039 49.5804443359375, 17.286365509033203 49.58038330078125, 17.286930084228516 49.580280303955078, 17.287132263183594 49.580234527587891, 17.287391662597656 49.580162048339844, 17.287649154663086 49.580062866210938, 17.287809371948242 49.579990386962891, 17.2880916595459 49.5798454284668)"
75732704,rail,,"LINESTRING (17.283348083496094 49.582809448242188, 17.283540725708008 49.582542419433594, 17.284152984619141 49.5816535949707, 17.284278869628906 49.581478118896484, 17.284408569335938 49.581333160400391, 17.284524917602539 49.581222534179688, 17.284671783447266 49.581092834472656, 17.284797668457031 49.581005096435547, 17.284992218017578 49.580867767333984, 17.285184860229492 49.580757141113281, 17.285425186157227 49.580638885498047, 17.2856388092041 49.580551147460938, 17.285881042480469 49.580467224121094, 17.286087036132812 49.580402374267578, 17.286342620849609 49.580337524414062, 17.286914825439453 49.580234527587891, 17.287126541137695 49.5801887512207, 17.287311553955078 49.580135345458984, 17.287504196166992 49.580070495605469, 17.287782669067383 49.579963684082031)"
83240787,platform,,"LINEARRING (17.230947494506836 49.596584320068359, 17.230930328369141 49.596580505371094, 17.230924606323242 49.5965690612793, 17.230934143066406 49.596561431884766, 17.231658935546875 49.596580505371094, 17.231643676757812 49.596599578857422, 17.231523513793945 49.596599578857422, 17.230947494506836 49.596584320068359)"
83240788,platform,,"LINEARRING (17.231260299682617 49.596500396728516, 17.230983734130859 49.596492767333984, 17.23097038269043 49.59649658203125, 17.230978012084961 49.596515655517578, 17.23100471496582 49.596523284912109, 17.231714248657227 49.596538543701172, 17.231716156005859 49.596523284912109, 17.231668472290039 49.596511840820312, 17.231559753417969 49.596508026123047, 17.231260299682617 49.596500396728516)"
84502912,rail,,"LINESTRING (17.244462966918945 49.560516357421875, 17.244550704956055 49.560791015625, 17.244661331176758 49.561061859130859, 17.244775772094727 49.561309814453125, 17.244907379150391 49.561553955078125, 17.245071411132812 49.561824798583984, 17.245250701904297 49.562088012695312, 17.245441436767578 49.562328338623047, 17.245637893676758 49.56256103515625, 17.2458553314209 49.562793731689453, 17.246007919311523 49.562950134277344, 17.246170043945312 49.563095092773438)"
84502919,rail,yes,"LINESTRING (17.244419097900391 49.560382843017578, 17.244462966918945 49.560516357421875)"
86705358,platform,,"LINEARRING (17.223299026489258 49.595951080322266, 17.223159790039062 49.595932006835938, 17.223142623901367 49.595920562744141, 17.223142623901367 49.595912933349609, 17.22315788269043 49.595909118652344, 17.223459243774414 49.595954895019531, 17.22381591796875 49.59600830078125, 17.223846435546875 49.596012115478516, 17.223859786987305 49.596019744873047, 17.223852157592773 49.596031188964844, 17.223825454711914 49.596031188964844, 17.223806381225586 49.596027374267578, 17.223299026489258 49.595951080322266)"
86705401,platform,,"LINEARRING (17.222166061401367 49.595882415771484, 17.222143173217773 49.595882415771484, 17.222135543823242 49.595878601074219, 17.222131729125977 49.595874786376953, 17.222131729125977 49.595867156982422, 17.222135543823242 49.595863342285156, 17.222145080566406 49.595859527587891, 17.22215461730957 49.595863342285156, 17.222846984863281 49.595939636230469, 17.222854614257812 49.595943450927734, 17.222856521606445 49.595947265625, 17.222854614257812 49.595951080322266, 17.22285270690918 49.595954895019531, 17.222850799560547 49.5959587097168, 17.222841262817383 49.5959587097168, 17.222827911376953 49.5959587097168, 17.222166061401367 49.595882415771484)"
86712725,platform,,"LINEARRING (17.217493057250977 49.595424652099609, 17.21746826171875 49.595409393310547, 17.217475891113281 49.595401763916016, 17.217489242553711 49.595394134521484, 17.218055725097656 49.595443725585938, 17.218070983886719 49.595451354980469, 17.218069076538086 49.595462799072266, 17.218048095703125 49.595466613769531, 17.217493057250977 49.595424652099609)"
86712727,platform,,"LINEARRING (17.216325759887695 49.595355987548828, 17.21630859375 49.595359802246094, 17.21630859375 49.595371246337891, 17.21632194519043 49.595378875732422, 17.217185974121094 49.595466613769531, 17.217201232910156 49.595462799072266, 17.217201232910156 49.595451354980469, 17.217185974121094 49.595443725585938, 17.216325759887695 49.595355987548828)"
86719874,platform,,"LINEARRING (17.227832794189453 49.596519470214844, 17.227811813354492 49.596515655517578, 17.227809906005859 49.596504211425781, 17.227817535400391 49.59649658203125, 17.228567123413086 49.596511840820312, 17.228586196899414 49.596519470214844, 17.228574752807617 49.596530914306641, 17.228553771972656 49.596530914306641, 17.227832794189453 49.596519470214844)"
86719878,platform,,"LINEARRING (17.227840423583984 49.5964469909668, 17.227821350097656 49.596439361572266, 17.227817535400391 49.596431732177734, 17.22783088684082 49.596420288085938, 17.228567123413086 49.596435546875, 17.228580474853516 49.596439361572266, 17.228584289550781 49.596450805664062, 17.228574752807617 49.596458435058594, 17.227840423583984 49.5964469909668)"
87425679,rail,,"LINESTRING (17.28532600402832 49.584587097167969, 17.285257339477539 49.584812164306641, 17.285139083862305 49.585060119628906, 17.285074234008789 49.585186004638672, 17.2850341796875 49.585262298583984, 17.28497314453125 49.585414886474609, 17.284915924072266 49.585613250732422, 17.284881591796875 49.585792541503906, 17.284832000732422 49.586017608642578, 17.284751892089844 49.586227416992188, 17.284530639648438 49.586662292480469, 17.283893585205078 49.587898254394531)"
87425682,rail,,"LINESTRING (17.285493850708008 49.584266662597656, 17.28532600402832 49.584587097167969, 17.285146713256836 49.584922790527344, 17.285015106201172 49.585170745849609, 17.284978866577148 49.585239410400391, 17.284929275512695 49.585346221923828)"
87425683,rail,,"LINESTRING (17.284881591796875 49.585792541503906, 17.284763336181641 49.5860710144043, 17.284477233886719 49.586627960205078, 17.283821105957031 49.587882995605469)"
87425684,rail,,"LINESTRING (17.285818099975586 49.5837516784668, 17.285913467407227 49.583621978759766, 17.286046981811523 49.583473205566406, 17.286174774169922 49.583354949951172, 17.286300659179688 49.5832633972168, 17.286397933959961 49.583213806152344, 17.286468505859375 49.583175659179688, 17.286617279052734 49.583099365234375, 17.286766052246094 49.583042144775391, 17.286975860595703 49.582973480224609, 17.287189483642578 49.582931518554688, 17.287458419799805 49.582893371582031, 17.287681579589844 49.582881927490234, 17.287935256958008 49.5828857421875, 17.2882080078125 49.582908630371094, 17.288394927978516 49.582939147949219, 17.288581848144531 49.582969665527344, 17.289037704467773 49.583072662353516, 17.289852142333984 49.583301544189453, 17.290187835693359 49.583408355712891, 17.291872024536133 49.583953857421875)"
87425685,rail,,"LINESTRING (17.292430877685547 49.5828857421875, 17.290363311767578 49.582332611083984, 17.289609909057617 49.5821418762207, 17.289340972900391 49.582073211669922, 17.288970947265625 49.581981658935547, 17.288606643676758 49.581928253173828, 17.288105010986328 49.581912994384766, 17.287790298461914 49.581962585449219, 17.287395477294922 49.582061767578125, 17.287229537963867 49.582122802734375, 17.287080764770508 49.582187652587891, 17.286914825439453 49.582279205322266, 17.286880493164062 49.582298278808594, 17.2867488861084 49.582389831542969, 17.286630630493164 49.582489013671875, 17.286520004272461 49.582599639892578, 17.286300659179688 49.5828971862793, 17.286159515380859 49.583122253417969, 17.286087036132812 49.5832405090332, 17.285818099975586 49.5837516784668, 17.285659790039062 49.584053039550781, 17.285493850708008 49.584266662597656, 17.285636901855469 49.583980560302734, 17.285802841186523 49.583667755126953, 17.286090850830078 49.583106994628906, 17.286233901977539 49.582832336425781, 17.286500930786133 49.582313537597656, 17.286991119384766 49.581382751464844, 17.287031173706055 49.581306457519531, 17.287235260009766 49.580909729003906, 17.287385940551758 49.580608367919922, 17.287580490112305 49.580352783203125, 17.287723541259766 49.5802001953125, 17.287872314453125 49.580062866210938, 17.2880802154541 49.579906463623047, 17.288219451904297 49.579811096191406, 17.288394927978516 49.579696655273438)"
