id, road_name, road_type, one_way, lanes, bridge, geometry
4287266,,primary_link,yes,,,"LINESTRING (17.241899490356445 49.583927154541016, 17.242046356201172 49.584064483642578, 17.242176055908203 49.584121704101562, 17.242219924926758 49.584140777587891, 17.242364883422852 49.584171295166016, 17.242538452148438 49.584186553955078, 17.242664337158203 49.584171295166016, 17.24275016784668 49.584156036376953, 17.242849349975586 49.584121704101562, 17.242929458618164 49.584075927734375, 17.242992401123047 49.584033966064453, 17.243053436279297 49.583976745605469, 17.243087768554688 49.583927154541016, 17.243118286132812 49.583835601806641, 17.243122100830078 49.583744049072266, 17.24310302734375 49.583660125732422, 17.24305534362793 49.583576202392578, 17.242961883544922 49.5835075378418, 17.242843627929688 49.583450317382812, 17.242755889892578 49.583423614501953, 17.242650985717773 49.583400726318359, 17.242532730102539 49.583381652832031, 17.242406845092773 49.583377838134766, 17.242090225219727 49.583480834960938)"
4287267,Jižní,secondary,no,,,"LINESTRING (17.247621536254883 49.570133209228516, 17.2474308013916 49.570106506347656, 17.247282028198242 49.570083618164062, 17.246231079101562 49.569931030273438, 17.245883941650391 49.569881439208984, 17.245525360107422 49.569828033447266, 17.245326995849609 49.569797515869141, 17.244468688964844 49.569675445556641, 17.244226455688477 49.56964111328125, 17.243198394775391 49.569488525390625, 17.242231369018555 49.569351196289062, 17.242099761962891 49.569332122802734, 17.242025375366211 49.569320678710938, 17.241413116455078 49.569232940673828, 17.241331100463867 49.569221496582031, 17.241310119628906 49.569217681884766, 17.241046905517578 49.569179534912109, 17.240486145019531 49.569095611572266, 17.239801406860352 49.568996429443359, 17.239387512207031 49.568943023681641, 17.238410949707031 49.568801879882812, 17.238399505615234 49.568798065185547, 17.23835563659668 49.568794250488281, 17.238239288330078 49.568778991699219, 17.238119125366211 49.568771362304688, 17.237810134887695 49.568748474121094, 17.237564086914062 49.5687370300293, 17.237478256225586 49.568729400634766, 17.2371883392334 49.5687141418457, 17.236907958984375 49.568710327148438, 17.236677169799805 49.568706512451172, 17.236530303955078 49.568702697753906, 17.235982894897461 49.568679809570312, 17.235908508300781 49.568679809570312, 17.235809326171875 49.568702697753906, 17.235698699951172 49.568729400634766, 17.23546028137207 49.568805694580078)"
4287268,,primary_link,yes,,,"LINESTRING (17.230617523193359 49.572044372558594, 17.230783462524414 49.572093963623047, 17.230918884277344 49.572135925292969, 17.231380462646484 49.572353363037109, 17.231670379638672 49.572505950927734, 17.231801986694336 49.572574615478516, 17.231914520263672 49.572624206542969, 17.232404708862305 49.572776794433594, 17.232770919799805 49.572891235351562)"
4306793,Václava III.,residential,,,,"LINESTRING (17.264671325683594 49.601913452148438, 17.264158248901367 49.601581573486328, 17.263696670532227 49.601280212402344, 17.263111114501953 49.600910186767578, 17.262454986572266 49.600482940673828, 17.262228012084961 49.600337982177734, 17.261388778686523 49.599796295166016, 17.260746002197266 49.599361419677734, 17.260553359985352 49.599246978759766)"
4306794,Na Letné,residential,,,,"LINESTRING (17.266811370849609 49.598049163818359, 17.266624450683594 49.598457336425781, 17.266387939453125 49.5989875793457, 17.266159057617188 49.599517822265625, 17.265840530395508 49.6002197265625, 17.265558242797852 49.600788116455078, 17.265016555786133 49.6015510559082, 17.264671325683594 49.601913452148438)"
4310331,,residential,,,,"LINESTRING (17.287055969238281 49.590408325195312, 17.287097930908203 49.590263366699219, 17.287094116210938 49.5902099609375)"
4310332,Jiráskova,residential,,,,"LINESTRING (17.286006927490234 49.591644287109375, 17.285993576049805 49.591640472412109, 17.285770416259766 49.591571807861328, 17.285179138183594 49.591358184814453, 17.28388786315918 49.590869903564453)"
4310333,Smrčkova,residential,,,,"LINESTRING (17.284690856933594 49.590000152587891, 17.285287857055664 49.589309692382812, 17.285295486450195 49.589302062988281)"
4310334,Geislerova,residential,,,,"LINESTRING (17.284690856933594 49.590000152587891, 17.28541374206543 49.590297698974609, 17.286111831665039 49.590576171875, 17.286657333374023 49.590778350830078, 17.286672592163086 49.590782165527344)"
4310335,Lipenská,primary,,,,"LINESTRING (17.287055969238281 49.590408325195312, 17.286672592163086 49.590782165527344, 17.286518096923828 49.5909538269043, 17.286285400390625 49.591255187988281)"
4310336,Bendlova,residential,,,,"LINESTRING (17.283035278320312 49.598438262939453, 17.282707214355469 49.598903656005859, 17.282638549804688 49.5990104675293)"
4310337,Libušina,tertiary,,,,"LINESTRING (17.298171997070312 49.597782135009766, 17.297332763671875 49.598030090332031, 17.296598434448242 49.598175048828125, 17.2961368560791 49.598228454589844, 17.295465469360352 49.598312377929688)"
4325104,,tertiary,,,,"LINESTRING (17.228569030761719 49.573703765869141, 17.228567123413086 49.573692321777344, 17.228565216064453 49.573680877685547, 17.228567123413086 49.573665618896484, 17.228572845458984 49.573654174804688, 17.228580474853516 49.573638916015625, 17.22859001159668 49.573627471923828, 17.228603363037109 49.573616027832031, 17.228620529174805 49.573604583740234, 17.2286376953125 49.5735969543457, 17.228654861450195 49.573589324951172, 17.228673934936523 49.573585510253906, 17.228693008422852 49.573581695556641, 17.228713989257812 49.573581695556641, 17.228733062744141 49.573581695556641, 17.228752136230469 49.573581695556641, 17.22877311706543 49.573585510253906, 17.228792190551758 49.573593139648438, 17.228811264038086 49.573600769042969, 17.228826522827148 49.5736083984375, 17.228841781616211 49.5736198425293, 17.228853225708008 49.573631286621094, 17.228862762451172 49.573642730712891, 17.228870391845703 49.573657989501953, 17.228874206542969 49.57366943359375, 17.2288761138916 49.573684692382812, 17.228872299194336 49.573699951171875, 17.228866577148438 49.573715209960938, 17.228858947753906 49.573726654052734, 17.228845596313477 49.5737419128418, 17.228830337524414 49.573753356933594, 17.228813171386719 49.573760986328125, 17.228794097900391 49.573768615722656, 17.228771209716797 49.573776245117188, 17.22874641418457 49.573780059814453, 17.228723526000977 49.573780059814453, 17.22869873046875 49.573780059814453, 17.228677749633789 49.573776245117188, 17.228656768798828 49.573772430419922, 17.2286376953125 49.573764801025391, 17.228620529174805 49.573757171630859, 17.228605270385742 49.573749542236328, 17.228591918945312 49.573738098144531, 17.228582382202148 49.573726654052734, 17.228574752807617 49.573715209960938, 17.228569030761719 49.573703765869141)"
4325106,,motorway,yes,2,,"LINESTRING (17.210920333862305 49.5673828125, 17.211227416992188 49.567623138427734, 17.211528778076172 49.567901611328125)"
4325107,,primary,yes,2,yes,"LINESTRING (17.230016708374023 49.572284698486328, 17.230514526367188 49.572368621826172)"
4325110,,tertiary,yes,,,"LINESTRING (17.229024887084961 49.573837280273438, 17.228794097900391 49.573768615722656)"
4325111,,tertiary,,,,"LINESTRING (17.229610443115234 49.574119567871094, 17.229898452758789 49.573867797851562, 17.230201721191406 49.573616027832031, 17.23027229309082 49.5735969543457)"
4325113,Trnkova,residential,,,,"LINESTRING (17.257472991943359 49.579299926757812, 17.257308959960938 49.579273223876953, 17.257217407226562 49.579257965087891, 17.256891250610352 49.579196929931641, 17.256753921508789 49.579196929931641, 17.256368637084961 49.579200744628906, 17.255834579467773 49.579208374023438, 17.255758285522461 49.579208374023438, 17.255208969116211 49.5792121887207, 17.255025863647461 49.5792121887207, 17.254384994506836 49.579193115234375, 17.254310607910156 49.579189300537109, 17.254032135009766 49.579170227050781, 17.253978729248047 49.579166412353516, 17.253574371337891 49.579128265380859, 17.253450393676758 49.579120635986328, 17.252832412719727 49.579086303710938, 17.252145767211914 49.57904052734375, 17.251749038696289 49.578895568847656, 17.251543045043945 49.578819274902344, 17.251335144042969 49.578742980957031, 17.250688552856445 49.5784797668457, 17.250789642333984 49.578285217285156, 17.250846862792969 49.578075408935547, 17.250881195068359 49.577812194824219, 17.250904083251953 49.577640533447266, 17.250932693481445 49.577491760253906, 17.250957489013672 49.5773811340332, 17.250961303710938 49.577350616455078, 17.2509822845459 49.577243804931641, 17.251026153564453 49.577167510986328)"
4325115,,service,,,,"LINESTRING (17.250516891479492 49.577449798583984, 17.250843048095703 49.577484130859375, 17.250864028930664 49.577484130859375, 17.250932693481445 49.577491760253906)"
4325117,Ibsenova,residential,,,,"LINESTRING (17.249443054199219 49.582973480224609, 17.249534606933594 49.582973480224609, 17.250852584838867 49.5830078125, 17.250984191894531 49.5830192565918, 17.251327514648438 49.583045959472656, 17.251420974731445 49.583049774169922)"
4325118,Valdenská,residential,,,,"LINESTRING (17.252918243408203 49.583183288574219, 17.252908706665039 49.583206176757812, 17.252897262573242 49.5832405090332, 17.251937866210938 49.584457397460938, 17.251916885375977 49.5844841003418)"
4325119,Špálova,residential,,,,"LINESTRING (17.251916885375977 49.5844841003418, 17.253181457519531 49.584579467773438, 17.25340461730957 49.584617614746094)"
4325120,Špálova,residential,,,,"LINESTRING (17.25340461730957 49.584617614746094, 17.253488540649414 49.5847282409668, 17.253408432006836 49.585067749023438)"
4325121,Myslbekova,residential,,,,"LINESTRING (17.253408432006836 49.585067749023438, 17.254129409790039 49.585117340087891, 17.254205703735352 49.585128784179688)"
4325122,Českobratrská,residential,,,,"LINESTRING (17.255292892456055 49.583789825439453, 17.254959106445312 49.584182739257812, 17.254205703735352 49.585128784179688, 17.254032135009766 49.585350036621094, 17.253993988037109 49.585407257080078, 17.253927230834961 49.585483551025391)"
4325190,Velkomoravská,primary,yes,2,,"LINESTRING (17.249040603637695 49.581394195556641, 17.249176025390625 49.581367492675781, 17.249313354492188 49.581340789794922, 17.249805450439453 49.581241607666016)"
4325191,Velkomoravská,primary,yes,2,yes,"LINESTRING (17.274587631225586 49.585906982421875, 17.276203155517578 49.586673736572266, 17.276571273803711 49.58685302734375, 17.277095794677734 49.587078094482422)"
4351659,Mišákova,residential,,,,"LINESTRING (17.251420974731445 49.583049774169922, 17.251407623291016 49.583114624023438, 17.251361846923828 49.583663940429688, 17.251327514648438 49.584220886230469, 17.251424789428711 49.584373474121094, 17.251501083374023 49.5844612121582, 17.251897811889648 49.584930419921875, 17.252120971679688 49.585205078125, 17.252132415771484 49.585243225097656, 17.252155303955078 49.585319519042969)"
4352504,,tertiary,,,,"LINESTRING (17.268119812011719 49.597751617431641, 17.268167495727539 49.597610473632812)"
4352508,Dalimilova,secondary,,,,"LINESTRING (17.2314453125 49.639808654785156, 17.231201171875 49.640453338623047, 17.231039047241211 49.641120910644531, 17.230916976928711 49.641628265380859, 17.23088264465332 49.641941070556641, 17.230876922607422 49.641998291015625)"
4386576,,tertiary,,,,"LINESTRING (17.319421768188477 49.649982452392578, 17.319736480712891 49.649883270263672, 17.32005500793457 49.649795532226562, 17.32063102722168 49.649627685546875, 17.320867538452148 49.649562835693359, 17.321048736572266 49.6495361328125, 17.321189880371094 49.649520874023438, 17.3214168548584 49.649539947509766, 17.321577072143555 49.649570465087891, 17.321750640869141 49.649639129638672)"
4386578,U Kostela,tertiary,,,,"LINESTRING (17.2794246673584 49.637351989746094, 17.279520034790039 49.637367248535156, 17.279933929443359 49.637382507324219, 17.280912399291992 49.637424468994141)"
4406107,,tertiary,,,,"LINESTRING (17.177314758300781 49.5329475402832, 17.177875518798828 49.533584594726562, 17.178165435791016 49.533863067626953, 17.178543090820312 49.534042358398438, 17.178951263427734 49.534183502197266, 17.179330825805664 49.534248352050781, 17.181015014648438 49.53448486328125, 17.182537078857422 49.534690856933594, 17.186861038208008 49.535293579101562, 17.187789916992188 49.535419464111328, 17.188459396362305 49.535514831542969, 17.188562393188477 49.535556793212891)"
4406109,,motorway_link,no,,,"LINESTRING (17.263731002807617 49.551074981689453, 17.263046264648438 49.551094055175781, 17.262739181518555 49.551109313964844, 17.262451171875 49.551143646240234)"
4406110,,secondary,,,,"LINESTRING (17.264549255371094 49.55340576171875, 17.264415740966797 49.5528678894043, 17.264192581176758 49.552215576171875, 17.263961791992188 49.551639556884766, 17.263731002807617 49.551074981689453)"
4406111,,motorway_link,yes,,,"LINESTRING (17.265190124511719 49.552886962890625, 17.264884948730469 49.552864074707031)"
4407764,,motorway_link,yes,2,,"LINESTRING (17.309558868408203 49.558193206787109, 17.309965133666992 49.5582275390625, 17.310665130615234 49.558353424072266, 17.311058044433594 49.558406829833984, 17.311197280883789 49.558418273925781, 17.311305999755859 49.558425903320312, 17.311456680297852 49.558429718017578, 17.311586380004883 49.558433532714844, 17.311801910400391 49.558433532714844, 17.311948776245117 49.558437347412109, 17.312084197998047 49.558437347412109, 17.312332153320312 49.558425903320312, 17.312572479248047 49.55841064453125, 17.312801361083984 49.558387756347656, 17.312995910644531 49.5583610534668, 17.313266754150391 49.558311462402344, 17.313508987426758 49.558258056640625, 17.313985824584961 49.558143615722656)"
4407765,Ke Vsisku,tertiary,,,,"LINESTRING (17.32640266418457 49.552539825439453, 17.326761245727539 49.552524566650391, 17.32707405090332 49.552494049072266, 17.32719612121582 49.552455902099609, 17.327306747436523 49.552402496337891, 17.327541351318359 49.552242279052734, 17.327817916870117 49.551998138427734, 17.328012466430664 49.551929473876953, 17.328142166137695 49.551883697509766, 17.328624725341797 49.551799774169922, 17.329307556152344 49.551784515380859, 17.329471588134766 49.551780700683594, 17.3299617767334 49.551776885986328, 17.330751419067383 49.551841735839844, 17.331493377685547 49.551979064941406, 17.33180046081543 49.552051544189453, 17.332452774047852 49.552188873291016, 17.333244323730469 49.552284240722656)"
